ID,Username,Gender,Height,Weight,Home
C18854,luminduq8,Male,67.65084421,167.8641366,Rural
C18855,fullunnubw,Female,61.08362906,122.4428634,Urban
C18856,Pergarsq,Female,59.00174196,102.4786647,Rural
C18857,theologic3a,Female,60.59943648,104.8505964,Rural
C18858,sonjaarkn,Female,59.76540236,133.4794844,Urban
C18859,yonkispaceu4,Male,68.82445154,190.7640144,Rural
C18860,hambaguiiv,Female,65.10484537,142.292705,Rural
C18861,cheesequeen33t,Male,64.40827325,154.6410416,Rural
C18862,richterp4,Male,67.24606495,168.2802869,Urban
C18863,varnost6n,Male,69.76784563,194.6040613,Rural
C18864,pistruiat59,Male,71.08008356,209.8535536,Urban
C18865,Carleschi1h,Male,70.31684922,205.5218858,Urban
C18866,zzlindsayzzlb,Female,70.81753789,184.8606238,Urban
C18867,thekrutchq6,Female,63.74303984,126.2939623,Urban
C18868,viszonozhm,Male,67.27264528,190.30285,Rural
C18869,twinchica3c7,Male,66.8231542,173.6107366,Rural
C18870,withewj,Female,62.39600495,130.3658964,Rural
C18871,saginons9l,Male,63.75414887,156.4606329,Urban
C18872,Veschi94,Male,68.46138309,175.6246198,Urban
C18873,scheptekf,Male,67.00355583,171.5365546,Urban
C18874,amargasp,Male,66.14586787,202.1302741,Rural
C18875,docinvb200626p,Male,71.94401052,209.5562827,Rural
C18876,noeditionpw,Male,74.7069641,215.2255088,Rural
C18877,Walijkatz,Male,66.51516196,180.7605348,Rural
C18878,insantoneseewjo,Female,63.97580043,141.6917068,Rural
C18879,purplerainrt,Female,64.76883328,142.804667,Rural
C18880,lookyitslynny5v,Male,70.85934683,190.7991898,Rural
C18881,atlaupiah9,Male,65.34370557,166.9585605,Urban
C18882,Zirkowitz14,Male,65.37932474,158.0720604,Rural
C18883,hamletnh,Female,64.28674596,143.5098679,Rural
C18884,Serrettida,Male,71.57969599,200.3931235,Urban
C18885,pambwzp,Female,60.96014679,124.8767957,Rural
C18886,annchroniquegv,Female,65.32867756,133.6936749,Rural
C18887,fejezhetvp,Male,72.0057094,205.9619225,Urban
C18888,raemdgtmffngs,Male,64.57289686,176.718917,Rural
C18889,proveer20,Female,62.73045911,110.2421108,Urban
C18890,borniegev0,Female,64.03527896,137.4246574,Rural
C18891,kimgthegreatwg,Male,73.5135949,210.3997695,Urban
C18892,forbrukeqr,Female,63.09946046,133.5681116,Urban
C18893,lukina39,Female,62.83091941,142.5646953,Urban
C18894,caligirlmjsp,Female,59.04951185,112.0299458,Urban
C18895,nurodlerdettya1,Female,67.9688974,188.8722753,Rural
C18896,driedeligm5,Male,71.03482922,202.039446,Urban
C18897,seniguefv,Male,68.91623396,183.1092096,Rural
C18898,Abencierbchixa3,Male,74.66919682,227.4603038,Urban
C18899,vergijayh,Male,69.17056139,173.8479257,Rural
C18900,younnleblogqf,Female,64.50733065,136.3173746,Urban
C18901,cikorijiru,Male,67.92638532,168.6859864,Urban
C18902,equipo172ameby,Female,62.11903926,134.1286919,Urban
C18903,opptektx,Male,73.25668064,205.5752841,Urban
C18904,izvadimz7,Female,61.92651491,131.7359867,Rural
C18905,kaswitw,Female,65.73434893,135.6426519,Urban
C18906,igophet9,Male,70.14338611,182.8321969,Rural
C18907,Kirstind1,Male,66.51262766,196.4498603,Rural
C18908,selitr3,Female,58.118699,116.39678,Rural
C18909,raulgr189t,Female,62.15897149,121.6311215,Rural
C18910,bogazamas3,Female,69.53430081,163.7961388,Rural
C18911,weiarhy,Female,65.48082052,144.6430317,Urban
C18912,musicadasgd,Female,68.68566293,165.9243187,Urban
C18913,Anicettiis,Male,68.56098755,178.6917686,Rural
C18914,josephtpagezx,Male,76.49293396,227.139296,Rural
C18915,charlotte05079j,Male,65.18612139,165.0280126,Rural
C18916,kalksfi,Female,63.72253977,142.4525709,Rural
C18917,Nemibhaloot,Female,61.52940408,126.8150482,Rural
C18918,zerteilt42,Female,64.07959659,123.0024298,Urban
C18919,lasbecicletasec,Female,60.38383491,125.4461044,Rural
C18920,zatiljkomt2,Male,69.27242754,172.7678981,Rural
C18921,F20do,Male,69.21700915,188.0899421,Urban
C18922,Engenhahnij,Female,64.52975497,124.970023,Urban
C18923,chapotetzlv,Male,68.58935913,178.045314,Urban
C18924,lasbecicletas3c,Female,61.72661019,117.3703205,Urban
C18925,tachany9,Female,68.50544232,176.9049212,Rural
C18926,occandedo11,Male,63.67128785,161.5786407,Rural
C18927,handi19ou,Male,69.38466094,198.5166066,Urban
C18928,pepaolaj4,Female,67.21839415,167.4499949,Rural
C18929,lokuqhubac4,Female,67.34269071,144.9242521,Rural
C18930,pambalim4,Female,63.43559387,120.1846827,Rural
C18931,quinonau3,Male,70.85354963,195.2516665,Urban
C18932,melodie3gd,Male,62.27340148,154.2806907,Rural
C18933,egingjaldqg,Male,67.56494159,156.1813399,Urban
C18934,escuchanf,Male,68.57813131,181.4874458,Urban
C18935,binetzgh,Female,61.17986111,119.0254689,Rural
C18936,tireSpejessb0,Female,61.71362969,118.5130129,Rural
C18937,dodajeteju,Female,67.48073671,164.4553438,Rural
C18938,trouleop7,Male,69.01116064,191.0267435,Rural
C18939,zicJaineegp,Female,64.08391157,127.8432318,Urban
C18940,doznavajhr,Female,69.41671801,170.6262746,Rural
C18941,Bigappakew4,Male,70.02471448,189.9119646,Urban
C18942,chaumatzw8,Male,71.11553184,208.1452566,Urban
C18943,xxrisaxx1105e3,Female,70.35001534,202.2372137,Rural
C18944,skogbrukak,Female,63.41995464,125.962116,Urban
C18945,hafenwb,Female,59.63931159,127.4029071,Urban
C18946,manobrestt,Female,58.18714107,104.4723822,Rural
C18947,Pirtali6q,Male,72.73859251,190.2827586,Rural
C18948,koreanballer3bf,Female,63.79052863,122.1211978,Urban
C18949,munjama2q,Female,62.41180235,142.6045292,Rural
C18950,patetikahte,Male,67.50006718,175.8798044,Urban
C18951,3pro5v2po,Male,72.27951671,198.8365146,Urban
C18952,reaktanti3s,Male,70.69342426,184.9419493,Rural
C18953,darcyfoxxag,Male,65.78872979,174.5848799,Rural
C18954,Wolzy6,Male,69.2253203,193.7563258,Rural
C18955,saoidt,Female,57.80076874,86.19096018,Rural
C18956,Lindchent9,Male,67.67514787,193.5865354,Urban
C18957,Lagenweinmo,Female,59.94211972,123.4984918,Urban
C18958,xiemaisiqb,Male,61.8903595,140.8041017,Urban
C18959,jhgmiranda1u,Female,62.49095754,137.0863224,Rural
C18960,mamatron3b,Male,68.005429,194.7541892,Rural
C18961,abiotskidw,Female,62.86656883,111.4699596,Rural
C18962,boceevf,Female,63.3410939,140.6184347,Urban
C18963,verowskilu,Male,72.08810651,192.8205005,Urban
C18964,Micarellaq2,Female,62.06640618,123.7048601,Rural
C18965,cheer06monkey27,Female,63.79876618,133.5938721,Rural
C18966,pesochinsky68,Male,66.54078935,173.4743974,Urban
C18967,Prielanetencexe,Male,67.36169467,164.1459224,Urban
C18968,weiarwq,Female,63.88291186,133.2742694,Rural
C18969,or1tou2,Female,60.80094232,120.5291346,Rural
C18970,pascuanvo,Male,66.21466375,180.5753341,Urban
C18971,derivava1b,Male,65.36216531,158.8772062,Rural
C18972,kristenkt8989im,Female,66.62488381,141.1872616,Urban
C18973,ChoobHorecb,Female,67.05391646,160.9433109,Rural
C18974,Carleschi3u,Female,66.97629785,151.4067415,Rural
C18975,Angoalaud,Female,66.17869772,151.8282793,Rural
C18976,fricskaipi,Female,63.56499447,134.1113743,Urban
C18977,sexymanmccannt5,Female,65.40302573,146.9503887,Rural
C18978,orkumjc,Male,66.87851578,175.366252,Urban
C18979,benoitpaillewj,Female,61.93375797,102.4715125,Urban
C18980,eqhamuke72,Female,59.60856014,109.813156,Urban
C18981,podobnijamx,Female,63.03298117,122.0440586,Rural
C18982,brachag9p,Male,70.96726656,194.1978123,Urban
C18983,parraru3,Male,67.36664012,167.9375313,Rural
C18984,bajonetaji,Female,65.65215644,165.0830012,Urban
C18985,Varajayn,Male,66.53430651,166.371258,Urban
C18986,bhacadhr7,Female,60.4376929,136.5921864,Rural
C18987,scheidt9p,Male,65.09265639,167.433533,Rural
C18988,vacacionsre,Male,71.85372209,212.8146642,Urban
C18989,batmanpwnsyou8o,Female,63.89154217,133.2906878,Rural
C18990,Hosanamp,Male,68.76616172,185.7721575,Urban
C18991,myncCymnAponswu,Male,65.49350879,170.810301,Rural
C18992,inlinefashionrw,Female,62.99508412,140.4505212,Rural
C18993,duplikatiao,Female,65.61721814,160.6223702,Urban
C18994,daphywongd0,Male,69.94763631,188.3149697,Rural
C18995,xtteavz,Female,62.60540445,160.6131835,Rural
C18996,Depietrif8,Male,70.09723765,201.993728,Rural
C18997,swiggingbh,Female,64.08597244,141.3397822,Rural
C18998,makitadindaq0,Male,67.17823441,172.4696254,Urban
C18999,ahsangel118k2,Male,71.97403705,211.9878503,Rural
C19000,tirhiwiki7m,Male,70.88466566,191.8880429,Rural
C19001,precrtaniv0,Female,62.19131709,117.108724,Rural
C19002,riktopheri3,Female,64.04509045,138.7611739,Rural
C19003,zsi2tat7o,Female,69.95246683,194.2403622,Rural
C19004,antkainisuu,Female,64.17616336,129.6022028,Urban
C19005,Benetel5y,Female,58.26096505,104.8726118,Urban
C19006,boisko6o,Male,71.42757519,201.8428087,Urban
C19007,selfmoord8t,Male,68.9027232,175.4353024,Urban
C19008,steads93,Male,72.78376608,201.6680396,Rural
C19009,easercegrielm9i,Male,69.38873246,194.2304276,Rural
C19010,antdorka9,Male,72.55018732,224.7474845,Urban
C19011,JFK2u,Male,72.55374162,222.361125,Rural
C19012,uneltittt,Male,71.62309757,220.3371555,Rural
C19013,trauttBob5u,Male,68.76848687,187.844857,Urban
C19014,bruillMalmola2q,Male,67.27329355,185.2850818,Rural
C19015,bokocrtyu,Female,69.86851149,177.9920658,Rural
C19016,gvfool6d,Male,67.45989887,182.6293478,Urban
C19017,drymiau6m,Male,72.61703752,199.056247,Urban
C19018,Cuetoal,Male,72.0881801,219.2966012,Rural
C19019,ashskyblue1vg,Female,61.63045589,131.5246935,Urban
C19020,Collaphopayji,Female,65.32277079,146.7524518,Urban
C19021,riedsmanqz,Male,69.35331975,194.4505572,Urban
C19022,barnerom8g,Male,66.20234771,159.3903237,Rural
C19023,wasalijv,Male,65.8952151,151.183699,Rural
C19024,Torrettozt,Female,63.13238076,126.483785,Urban
C19025,razsejanhy,Male,68.79306017,197.1149299,Urban
C19026,Carsoj5,Male,67.52289087,179.0467126,Urban
C19027,Mulbarton3z,Male,65.84458046,170.7923569,Rural
C19028,lambeta80,Female,61.8665605,118.7644899,Rural
C19029,floumulset7,Male,70.18487721,189.9158723,Rural
C19030,Vahlbergih,Male,68.41565126,171.3212163,Urban
C19031,e2s1lm9,Female,63.44353073,130.3086312,Urban
C19032,simairzs,Male,69.75003243,204.179761,Urban
C19033,dadfachu41,Male,63.57141145,144.815032,Rural
C19034,chankawoag,Male,69.60028264,176.5948886,Urban
C19035,lotsolovinbv,Female,70.33753433,174.0315482,Urban
C19036,ming85yo,Female,63.92168348,146.3843242,Urban
C19037,p2o4p3ag3,Male,69.38506253,194.6154579,Rural
C19038,sepamosi1,Female,62.15356217,134.0279128,Urban
C19039,y3rag4l,Male,67.93348261,184.5554831,Rural
C19040,rasonabla2e,Male,64.84152823,161.1930514,Rural
C19041,wegwerfendp,Female,64.15833712,138.794825,Urban
C19042,BentIllillfonqk,Male,72.79702836,214.4740355,Rural
C19043,5chr4o3mo14,Female,71.43894678,175.0354915,Rural
C19044,arzavolae9,Female,65.11384549,153.8801926,Rural
C19045,Dauerflug3k,Male,68.26964759,172.0773047,Urban
C19046,trilplaat55,Male,68.69498934,195.1158961,Rural
C19047,esgynnitks,Male,69.36822131,187.3334814,Urban
C19048,escoxemocagma4n,Female,61.28646406,119.5360352,Urban
C19049,penwynnu1o,Female,67.76350432,154.0417587,Rural
C19050,Mezzocapohh,Female,63.8600243,147.64232,Rural
C19051,multiplicitcp,Male,67.51636961,173.5200527,Rural
C19052,Cilea9s,Male,71.85545472,213.0841047,Urban
C19053,Nordkurvedw,Female,65.12595604,144.5327312,Urban
C19054,domigneep,Male,71.62967826,201.5038128,Urban
C19055,garweqe,Female,64.80651081,156.0955779,Rural
C19056,Faupttoopsygl,Male,72.39351243,209.4209477,Urban
C19057,Segelohryf,Female,59.3092055,103.9009236,Urban
C19058,Lattrastbopaypr,Male,68.45706108,186.2085658,Rural
C19059,homeOceah2z,Female,62.95222847,121.8123626,Rural
C19060,noodmasrf,Female,61.43203851,131.4247889,Rural
C19061,Frascatiny,Male,70.88161959,190.6785194,Rural
C19062,valentnip7,Female,62.46081261,126.6795855,Urban
C19063,dlo1313vo,Male,68.46440582,178.2818007,Urban
C19064,tarikyri,Male,67.17889159,179.4444452,Rural
C19065,rezonovao3o,Female,61.81765527,121.6150002,Rural
C19066,iliwekwaot,Female,62.81777994,122.4126934,Urban
C19067,s4tepxm,Male,67.06002082,187.7256784,Rural
C19068,Barszczak1v,Male,68.4840293,180.8962866,Rural
C19069,noodmasrj,Female,62.0041303,131.8569122,Urban
C19070,Kondiolkah8,Female,62.07261633,144.8077054,Urban
C19071,snopasti1h,Female,70.00009966,176.828201,Rural
C19072,damz7t,Female,68.83674551,161.6452035,Urban
C19073,Illildsmemyd9,Female,59.17660952,115.4488156,Urban
C19074,jusuqd,Female,66.13613061,151.8146478,Rural
C19075,eosuz,Male,67.26999377,171.4744458,Rural
C19076,jedvabnezl,Male,70.01436548,179.7741582,Urban
C19077,ahueguesgw,Female,61.35948933,123.4201346,Rural
C19078,goletse35,Female,63.17884675,139.0521024,Urban
C19079,ge2igms,Male,64.9149323,148.9069051,Rural
C19080,wasvrou3s,Male,68.6739597,172.8471849,Urban
C19081,Naouchl7,Female,61.94547679,125.2247068,Urban
C19082,koljivomg8,Female,65.2646477,151.6055075,Rural
C19083,tronculemwi,Male,69.3830474,200.5666591,Urban
C19084,Amadasi2i,Female,65.33363739,149.7253941,Urban
C19085,DueDraftaumzi,Female,68.24037965,167.44518,Rural
C19086,Kujimelauq,Female,66.64452628,152.569345,Rural
C19087,anerdadz,Male,66.0745536,178.3320496,Rural
C19088,swpfargeniu,Male,72.26741402,211.4644879,Rural
C19089,Ogrodtkenhb,Female,64.74465538,125.7758123,Rural
C19090,leastjewi,Male,68.99565852,192.5131646,Urban
C19091,araniclara6g,Female,62.52347151,136.25613,Urban
C19092,Sakeagedygp,Male,73.09968647,213.4317284,Rural
C19093,yellwodx7,Male,76.84876127,254.2090732,Urban
C19094,Darino0o,Female,68.39478024,149.3028061,Urban
C19095,serypersonab5,Female,59.8735563,107.6376075,Urban
C19096,antrete6n,Male,66.75172356,166.3662646,Rural
C19097,Peraphypehk,Female,67.27061485,144.0391041,Urban
C19098,saamkleefqv,Female,57.37575853,114.1922086,Urban
C19099,porim9i,Male,70.85092011,185.3515329,Urban
C19100,theboob2007gk,Female,59.26444654,117.3937021,Urban
C19101,SheneuhBeemf8,Male,71.50724241,202.5184575,Rural
C19102,forvalinuz1,Female,66.9828955,140.0166211,Rural
C19103,IllInnakitFutql,Female,62.81038757,124.2675881,Urban
C19104,forrarlof3,Female,64.78782143,138.7917704,Urban
C19105,sieciarkajt,Female,61.74305495,111.9640925,Rural
C19106,Litovkahuu,Female,61.52821198,117.6547383,Rural
C19107,bodiadym,Female,64.0145859,136.7033875,Rural
C19108,prissaswa,Male,68.43299232,196.1030828,Rural
C19109,Trecyadellaw0,Male,69.58244383,199.2678611,Rural
C19110,golsynyb,Male,65.83165439,165.592195,Urban
C19111,Tonreglerac,Male,68.73324896,184.5100232,Urban
C19112,elbambultva,Male,65.94111937,181.0691758,Urban
C19113,edifarwyrck,Female,65.38322421,140.0736411,Urban
C19114,effeseTierml7,Female,65.6470552,143.9299813,Rural
C19115,gepheargyky,Male,71.36359491,212.5948655,Urban
C19116,chuckrokii,Male,67.23077189,171.0169406,Urban
C19117,eiliasit3g,Male,73.98785452,200.5841857,Urban
C19118,umgaqofo,Male,70.87704813,186.3398244,Urban
C19119,lazanjamaoe,Male,67.73372088,175.5643397,Urban
C19120,fehlerlospe,Male,69.26202914,162.2882362,Rural
C19121,dogovaraig,Female,63.03770494,127.0703939,Rural
C19122,lulujuriosaaz,Male,67.11027101,194.7523537,Urban
C19123,tembusuvj,Male,72.54330705,210.3364247,Urban
C19124,izvidimiz,Male,69.81609947,203.2233233,Rural
C19125,Skadankahae,Female,60.73154265,113.2304958,Urban
C19126,edited3t,Male,64.39848323,146.6838456,Urban
C19127,victoriasart3f,Female,69.80481696,174.0274594,Rural
C19128,tsimpleswings8s,Male,69.30950273,191.4150254,Urban
C19129,razrasel1m,Female,62.35334065,124.0673878,Rural
C19130,themexican20065,Male,71.76882246,182.0722418,Rural
C19131,dosacha7g,Female,65.04840738,144.8679022,Rural
C19132,tuhafn,Female,66.73954248,148.5616067,Rural
C19133,bra2a2d5s64,Female,62.35561112,129.515118,Urban
C19134,veiknevk,Female,62.71921297,138.230234,Urban
C19135,Lenikusnq,Female,58.39927328,114.9145238,Urban
C19136,Jildou4m,Female,62.03276374,106.2687829,Urban
C19137,anestrellaae,Female,65.67830604,146.5133767,Rural
C19138,freetoloseuz,Male,63.56127763,157.1195445,Rural
C19139,alatt8f,Male,64.06695656,145.864086,Rural
C19140,obrezaniq4,Female,64.82157442,155.0089244,Urban
C19141,rectoratsns,Male,70.07459632,176.6122603,Rural
C19142,heckyxo,Male,66.14106892,165.4045453,Rural
C19143,Ogunkunleoo,Female,58.72051813,106.0668625,Rural
C19144,rudygiulianicr,Male,68.02911514,167.541952,Urban
C19145,presolol98,Female,59.34000726,110.1832221,Rural
C19146,Consaga94,Female,60.92319393,111.3672579,Urban
C19147,j750804d8,Male,72.56422057,211.7664268,Rural
C19148,NEEVOIPSE0u,Female,66.34405518,161.3397416,Urban
C19149,Narotronereds,Female,64.77087208,139.0345752,Urban
C19150,infected62,Male,69.67652822,211.7133851,Rural
C19151,privijenajl,Male,72.50812038,216.2182301,Rural
C19152,weselniejo0,Female,62.93589257,130.8436364,Urban
C19153,voalohany0k,Male,67.66159283,172.0595559,Urban
C19154,tokarskomti,Female,61.96829434,132.7656421,Urban
C19155,jaspiiln,Male,68.78631637,179.9376959,Rural
C19156,ununsette6o,Female,59.0832025,99.33138344,Rural
C19157,samleikag8,Male,65.92282216,175.4240323,Rural
C19158,ReungutFetEmd,Male,74.34086087,210.1115361,Urban
C19159,coblizanax,Male,68.82198029,197.6167878,Rural
C19160,mrindimom6,Female,63.08074039,128.4784423,Urban
C19161,Baldinack,Male,68.48707761,193.726609,Rural
C19162,Gatnerfx,Male,69.79845688,181.418074,Rural
C19163,dokazaliua,Male,67.39177377,174.658931,Urban
C19164,hireds16,Female,63.99835127,155.5980378,Rural
C19165,mwendoys,Female,64.27624274,123.2988015,Urban
C19166,Oberonozp,Female,63.53546936,137.6229585,Urban
C19167,mofleto2,Male,71.51370053,212.7287049,Urban
C19168,pegorellad7,Male,71.75812504,211.7374418,Urban
C19169,SotvumbevaSotc2,Female,62.89841407,125.0408918,Rural
C19170,diegoselc7,Female,63.85709803,125.4017196,Urban
C19171,wamandulojo,Male,68.41482047,179.8283438,Urban
C19172,Pavicoma,Male,66.38423193,162.0170302,Rural
C19173,Pacilio6k,Female,64.50713957,141.552481,Urban
C19174,Wojtyszkits,Male,71.05863335,204.2728377,Urban
C19175,nominalnojx,Female,60.60292496,133.3273921,Urban
C19176,nevetoksk7,Female,62.55373137,132.006233,Urban
C19177,mauaviavaxu,Female,65.49934693,152.9270611,Urban
C19178,aponhocamb2,Female,60.91177092,131.7108128,Rural
C19179,Vaggroodogx,Male,67.15564855,176.2192786,Urban
C19180,daonnachtub,Male,66.32769905,156.6060464,Urban
C19181,poslanec6v,Female,66.67801663,137.74798,Urban
C19182,kotanjamxq,Female,62.28100088,122.5335012,Rural
C19183,elo3matt5,Male,66.47328059,176.6005297,Urban
C19184,krnzzang220903q,Male,68.9253586,191.065683,Rural
C19185,Kraushaarh1,Male,66.68375106,174.5713344,Urban
C19186,pleaderuu,Female,60.90110297,117.0692128,Rural
C19187,bootycall4925q6,Male,61.74065772,140.0099786,Rural
C19188,kroeksh,Female,64.83043987,152.942983,Urban
C19189,kwaadgeld4j,Female,63.99529809,130.5776624,Urban
C19190,Lissakowob3,Male,67.55419805,172.870347,Rural
C19191,yuyuewww7898e,Female,61.77330539,112.2673005,Urban
C19192,Geormrops5i,Male,70.46707885,197.187532,Urban
C19193,ghettoproudfo,Male,69.98440497,192.1441105,Urban
C19194,izele1tez0,Female,63.01445919,144.4401386,Rural
C19195,mhte6,Male,68.03473112,170.6484093,Rural
C19196,izmenjenefi,Female,65.01708725,137.5687966,Rural
C19197,smeltvastb,Male,66.87187788,170.3239575,Rural
C19198,sondeval8k,Female,64.20989588,148.3430213,Urban
C19199,koristitizv,Female,66.88975886,162.4010008,Rural
C19200,tracogn,Male,68.4449674,170.0464801,Urban
C19201,remediatslk,Male,65.73577387,148.1405965,Rural
C19202,epheseHakzi,Male,70.90865306,201.8839987,Urban
C19203,cvetanovanz,Male,67.62427574,178.2330664,Urban
C19204,josievaxn,Male,69.31290864,190.1851469,Urban
C19205,BTWif,Male,65.69282981,168.2325864,Urban
C19206,musichalldivab7,Male,69.47309637,187.1209452,Urban
C19207,Marruoccoej,Male,68.48233368,178.5472082,Urban
C19208,holdlegsn9,Female,65.0312587,150.4681643,Urban
C19209,kleerkistsj,Male,63.2183603,142.1588827,Urban
C19210,Appeakewsuo,Female,65.19325355,145.5190243,Urban
C19211,esnobismeqd,Female,68.71084465,178.8707481,Urban
C19212,abiotskil2,Male,67.49301159,171.6060633,Rural
C19213,crubamq,Male,67.97433623,172.1355974,Urban
C19214,cymhellwn67,Male,76.56927352,229.8580951,Urban
C19215,boekebeamm4,Male,69.50522934,187.368176,Rural
C19216,hllocaldomlv,Female,66.88975886,162.4010008,Rural
C19217,odlikmy,Female,66.6464041,156.4249676,Rural
C19218,n4sth7r,Female,65.79854427,143.7902033,Urban
C19219,henafq3,Male,71.42288707,188.9599045,Rural
C19220,dekanskogse,Female,64.0309571,133.7665918,Rural
C19221,Torzinum,Female,61.99107426,131.4107319,Rural
C19222,colourfuldotsm2,Male,70.58261033,206.4257483,Urban
C19223,Dashiell0r,Male,67.47977754,184.2095011,Rural
C19224,bryddawj,Female,64.07346612,125.5400562,Urban
C19225,purpsinssd,Male,68.25635599,190.3903824,Urban
C19226,gestualeoe,Female,68.64235154,151.1991211,Rural
C19227,nedaRodaDoonIra,Female,60.01556232,117.6669536,Urban
C19228,ziftenp8,Female,66.66262718,151.2246196,Rural
C19229,fasung2j,Female,63.32172871,131.5992462,Urban
C19230,SmombcibOppof37,Female,58.38657594,102.0639073,Urban
C19231,efundirgj,Female,60.95032891,117.4225887,Urban
C19232,rapsodiu8,Male,67.08326417,182.0089108,Urban
C19233,pinjamyo,Male,70.08775314,198.7021759,Urban
C19234,starfansqq,Female,64.06078715,131.3076909,Rural
C19235,Haupttanktj,Female,62.71302318,145.3437818,Urban
C19236,garrettoe1,Male,69.73608671,185.5242604,Urban
C19237,bobbygordonua,Female,56.67814049,97.26996668,Rural
C19238,Piowivonlessegv,Female,62.84715796,152.6103843,Urban
C19239,elfykapz,Female,61.73582643,110.5132416,Rural
C19240,prelomepe,Male,68.84630982,174.8873671,Rural
C19241,Egeuszowypz,Male,68.23113195,199.827758,Rural
C19242,YVCW4Man,Female,60.4599066,125.4639113,Urban
C19243,artimasr5,Female,61.92783047,116.7925566,Urban
C19244,iuvenummj,Female,66.66459015,153.9485134,Urban
C19245,thewabam17ud,Male,71.3870199,198.8226474,Urban
C19246,melagranoi1,Male,66.55652499,173.3868302,Urban
C19247,Spedody,Female,61.66236713,122.7087891,Rural
C19248,murlun56,Female,61.63330577,128.5487786,Rural
C19249,sapowiskobu,Male,70.35969056,196.1380275,Urban
C19250,drukkerijrq,Male,72.9702825,200.5107262,Rural
C19251,SismPooli2o,Female,65.26311424,138.0749014,Rural
C19252,o2l3acs4,Male,64.82150387,166.1296141,Urban
C19253,t3ous7m,Male,64.82117138,166.7768379,Rural
C19254,erobBoormhirehg,Male,68.7011438,180.2239394,Rural
C19255,ispaljeno3m,Male,63.61281112,155.4332466,Rural
C19256,Papstwortce,Male,70.47139727,198.4191385,Rural
C19257,yafurahitu,Female,62.06019925,115.3815382,Urban
C19258,Engenhahnuc,Male,65.72916187,156.2239585,Rural
C19259,rispesot1,Female,57.59802972,98.18279291,Rural
C19260,anapatsapl,Female,60.94279475,110.921331,Rural
C19261,Kondylomcd,Male,66.66789351,176.8826374,Urban
C19262,Valtucci95,Male,68.99299407,166.7952092,Urban
C19263,hiuheeli,Female,61.51138323,135.0515804,Rural
C19264,snertir8c,Female,71.27750694,162.3133932,Urban
C19265,Malafutti2i,Female,60.50431592,116.3819743,Urban
C19266,kewProwedChekjy,Male,72.04083408,199.1736004,Urban
C19267,o2c1b5p,Male,75.03841151,224.3035075,Urban
C19268,ep5ert2ov,Female,66.21731487,143.0425668,Urban
C19269,sestrinogio,Female,63.92143124,142.8431034,Urban
C19270,geriwb6i,Male,73.4461872,203.2405837,Urban
C19271,tectonigom,Female,60.45231872,114.3010577,Rural
C19272,Lehrstuhlde,Female,66.93264766,164.6654901,Rural
C19273,nyqdruobejk6q,Female,63.48763708,152.9392832,Rural
C19274,tireterxh,Female,62.31548855,122.5139849,Urban
C19275,leavingbluet2,Male,66.74447747,154.1268504,Urban
C19276,ryogashine1,Female,67.25580418,142.8662452,Urban
C19277,Chiorrini3k,Female,64.85319827,135.013854,Rural
C19278,Mutsfoetsurne67,Female,63.00752202,121.5820198,Urban
C19279,anestrellam6,Male,71.40146573,202.5392177,Rural
C19280,flojax1,Female,65.25100177,151.7293129,Rural
C19281,droomskip1z,Male,71.2951946,228.8005161,Urban
C19282,jafnrixn,Male,64.36248027,149.4575874,Rural
C19283,hraktistiv,Male,68.85868023,185.5401186,Rural
C19284,yummiemilkdudlw,Male,64.57101734,167.4441401,Rural
C19285,escretn4,Female,62.17920037,135.9571054,Urban
C19286,esibuka24,Female,66.358956,154.0191081,Rural
C19287,asociaqi,Male,72.58737482,189.1040457,Rural
C19288,escobeta60,Male,67.43491395,158.4390494,Urban
C19289,puntociego1k,Female,61.44065667,126.2999132,Urban
C19290,uprllr,Male,65.9085274,168.221009,Rural
C19291,Gruosso44,Male,71.85034482,202.6697031,Rural
C19292,bluemoomooh8,Female,61.46733268,137.1435374,Urban
C19293,mamatronnf,Male,69.25161788,192.9468911,Rural
C19294,jennlyyz4,Male,71.35662808,211.3956386,Urban
C19295,Rusija3f,Male,61.97273588,140.2777497,Urban
C19296,golicam2l,Female,66.41931608,151.7176512,Urban
C19297,letztemalkc,Male,73.45918414,211.7890079,Urban
C19298,Saracenked,Male,72.77820977,201.1850848,Urban
C19299,Robucciff,Male,70.92014453,196.8353004,Urban
C19300,journaldanny0n,Female,64.18914537,112.5070115,Rural
C19301,Zamunernc,Male,66.55735663,153.3726261,Urban
C19302,Kinangop4f,Male,71.33434891,184.520037,Rural
C19303,Zurcoyz,Female,62.29934049,138.9949647,Urban
C19304,ratilejh,Male,66.87490671,168.4496836,Urban
C19305,escamosobp,Female,63.68506845,132.2829779,Rural
C19306,desratice35,Female,64.45318986,152.7051328,Urban
C19307,Mucsiny49,Female,62.9433574,136.7731558,Rural
C19308,heyrenaynay4o,Male,69.33829795,198.3895491,Rural
C19309,khkpz,Female,62.74347782,138.5579415,Urban
C19310,bodovnay0,Female,66.40063887,157.8270455,Rural
C19311,Roaxaredameuj,Female,62.11035132,136.8708553,Urban
C19312,6ac,Male,70.31506637,181.7894088,Rural
C19313,mm,Female,66.21328564,173.3827122,Rural
C19314,bwclowp,Female,64.1852125,130.0878344,Urban
